"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
812,"6","Safe","2024-02-23T13:01:00.029023Z",44577,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame16950.jpg",1.926,"2024-02-23T13:01:00.029044Z"
813,"6","Safe","2024-02-23T13:01:02.283190Z",44578,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame17250.jpg",1.877,"2024-02-23T13:01:02.283219Z"
814,"6","Safe","2024-02-23T13:01:05.973494Z",44579,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame18000.jpg",3.254,"2024-02-23T13:01:05.973519Z"
815,"6","Safe","2024-02-23T13:01:08.636189Z",44580,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame19050.jpg",2.254,"2024-02-23T13:01:08.636216Z"
816,"6","Safe","2024-02-23T13:01:11.888069Z",44581,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame19650.jpg",2.901,"2024-02-23T13:01:11.888094Z"
817,"6","Safe","2024-02-23T13:01:14.755682Z",44582,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame20400.jpg",2.55,"2024-02-23T13:01:14.755708Z"
818,"6","Safe","2024-02-23T13:01:18.054082Z",44583,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame2400.jpg",2.951,"2024-02-23T13:01:18.054111Z"
819,"6","Unsafe","2024-02-23T13:01:20.507032Z",44584,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame3450.jpg",2.086,"2024-02-23T13:01:20.507049Z"
820,"6","Very unsafe","2024-02-23T13:01:23.378729Z",44585,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame3900.jpg",2.459,"2024-02-23T13:01:23.378761Z"
821,"6","Unsafe","2024-02-23T13:01:26.043377Z",44586,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame4500.jpg",2.302,"2024-02-23T13:01:26.043406Z"
822,"6","Very safe","2024-02-23T13:01:28.995746Z",44587,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame5550.jpg",2.596,"2024-02-23T13:01:28.995772Z"
823,"6","Safe","2024-02-23T13:01:32.286962Z",44588,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame6300.jpg",2.793,"2024-02-23T13:01:32.286987Z"
824,"6","Safe","2024-02-23T13:01:34.811072Z",44589,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame7350.jpg",2.152,"2024-02-23T13:01:34.811103Z"
825,"6","Unsafe","2024-02-23T13:01:37.410115Z",44590,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame750.jpg",2.107,"2024-02-23T13:01:37.410140Z"
826,"6","Safe","2024-02-23T13:01:42.323850Z",44591,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame8100.jpg",4.487,"2024-02-23T13:01:42.323878Z"
827,"6","","2024-02-23T13:03:10.484727Z",44592,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame8700.jpg",87.696,"2024-02-23T13:03:10.484759Z"
828,"6","Safe","2024-02-23T13:03:13.358921Z",44593,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame8850.jpg",2.452,"2024-02-23T13:03:13.358945Z"
829,"6","Very safe","2024-02-23T13:03:16.642007Z",44594,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX050055_frame9750.jpg",2.879,"2024-02-23T13:03:16.642037Z"
830,"6","Safe","2024-02-23T13:03:19.912903Z",44595,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame10500.jpg",2.865,"2024-02-23T13:03:19.912926Z"
831,"6","Safe","2024-02-23T13:03:25.333816Z",44596,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame11550.jpg",5.052,"2024-02-23T13:03:25.333846Z"
832,"6","Safe","2024-02-23T13:03:27.691339Z",44597,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame12300.jpg",1.955,"2024-02-23T13:03:27.691367Z"
833,"6","Safe","2024-02-23T13:03:31.582052Z",44598,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame13350.jpg",3.46,"2024-02-23T13:03:31.582078Z"
834,"6","Safe","2024-02-23T13:03:35.580520Z",44599,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame13800.jpg",3.631,"2024-02-23T13:03:35.580560Z"
835,"6","Safe","2024-02-23T13:03:37.827478Z",44600,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame14400.jpg",1.877,"2024-02-23T13:03:37.827496Z"
836,"6","Very safe","2024-02-23T13:03:40.082195Z",44601,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame1500.jpg",1.799,"2024-02-23T13:03:40.082220Z"
837,"6","Safe","2024-02-23T13:03:44.966570Z",44602,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame15450.jpg",4.53,"2024-02-23T13:03:44.966597Z"
838,"6","Safe","2024-02-23T13:03:47.043069Z",44603,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame15900.jpg",1.618,"2024-02-23T13:03:47.043095Z"
839,"6","Safe","2024-02-23T13:03:49.198716Z",44604,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame16200.jpg",1.785,"2024-02-23T13:03:49.198744Z"
840,"6","Very safe","2024-02-23T13:03:52.781188Z",44605,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame16950.jpg",3.225,"2024-02-23T13:03:52.781216Z"
841,"6","Very safe","2024-02-23T13:03:55.851990Z",44606,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame17250.jpg",2.64,"2024-02-23T13:03:55.852015Z"
842,"6","Safe","2024-02-23T13:03:58.207409Z",44607,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame18000.jpg",1.981,"2024-02-23T13:03:58.207437Z"
843,"6","Safe","2024-02-23T13:04:01.590307Z",44608,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame18600.jpg",2.964,"2024-02-23T13:04:01.590335Z"
844,"6","Safe","2024-02-23T13:04:03.841540Z",44609,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame19050.jpg",1.861,"2024-02-23T13:04:03.841566Z"
845,"6","Safe","2024-02-23T13:04:07.528499Z",44610,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame19650.jpg",3.339,"2024-02-23T13:04:07.528533Z"
846,"6","Safe","2024-02-23T13:04:10.702307Z",44611,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame20400.jpg",2.726,"2024-02-23T13:04:10.702333Z"
847,"6","Unsafe","2024-02-23T13:04:13.154404Z",44612,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame2550.jpg",2.051,"2024-02-23T13:04:13.154426Z"
848,"6","Unsafe","2024-02-23T13:04:15.207263Z",44613,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame3300.jpg",1.656,"2024-02-23T13:04:15.207290Z"
849,"6","Very unsafe","2024-02-23T13:04:17.456989Z",44614,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame4050.jpg",1.889,"2024-02-23T13:04:17.457015Z"
850,"6","Very safe","2024-02-23T13:04:19.815803Z",44615,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame450.jpg",1.944,"2024-02-23T13:04:19.815826Z"
851,"6","Safe","2024-02-23T13:04:22.175851Z",44616,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame4650.jpg",2.043,"2024-02-23T13:04:22.175876Z"
852,"6","Safe","2024-02-23T13:04:24.640197Z",44617,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame5400.jpg",2.13,"2024-02-23T13:04:24.640225Z"
853,"6","Safe","2024-02-23T13:04:27.389724Z",44618,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame6450.jpg",2.341,"2024-02-23T13:04:27.389752Z"
854,"6","Safe","2024-02-23T13:04:29.642496Z",44619,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame6900.jpg",1.851,"2024-02-23T13:04:29.642530Z"
855,"6","Safe","2024-02-23T13:04:34.741952Z",44620,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame7200.jpg",4.729,"2024-02-23T13:04:34.741984Z"
856,"6","Very safe","2024-02-23T13:04:40.950846Z",44621,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame8250.jpg",5.815,"2024-02-23T13:04:40.950873Z"
857,"6","Very safe","2024-02-23T13:04:42.967926Z",44622,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame900.jpg",1.602,"2024-02-23T13:04:42.967952Z"
858,"6","Safe","2024-02-23T13:04:45.619682Z",44623,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060049_frame9600.jpg",2.278,"2024-02-23T13:04:45.619710Z"
859,"6","Safe","2024-02-23T13:04:52.685463Z",44624,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame0.jpg",6.658,"2024-02-23T13:04:52.685491Z"
860,"6","Very safe","2024-02-23T13:04:54.627316Z",44625,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame10200.jpg",1.551,"2024-02-23T13:04:54.627341Z"
861,"6","Very safe","2024-02-23T13:04:57.389443Z",44626,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame10950.jpg",2.384,"2024-02-23T13:04:57.389471Z"
862,"6","Safe","2024-02-23T13:05:02.311140Z",44627,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame11250.jpg",4.528,"2024-02-23T13:05:02.311166Z"
863,"6","Very safe","2024-02-23T13:05:04.559616Z",44628,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame12000.jpg",1.805,"2024-02-23T13:05:04.559646Z"
864,"6","Very safe","2024-02-23T13:05:06.505695Z",44629,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame12600.jpg",1.529,"2024-02-23T13:05:06.505723Z"
865,"6","Very safe","2024-02-23T13:05:09.884376Z",44630,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame13050.jpg",2.99,"2024-02-23T13:05:09.884402Z"
866,"6","Very safe","2024-02-23T13:05:12.145675Z",44631,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame1350.jpg",1.887,"2024-02-23T13:05:12.145705Z"
867,"6","Very safe","2024-02-23T13:05:13.971836Z",44632,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame13650.jpg",1.451,"2024-02-23T13:05:13.971881Z"
868,"6","Very safe","2024-02-23T13:05:15.725580Z",44633,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame14100.jpg",1.392,"2024-02-23T13:05:15.725605Z"
869,"6","Very safe","2024-02-23T13:05:17.557214Z",44634,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame14700.jpg",1.49,"2024-02-23T13:05:17.557240Z"
870,"6","Safe","2024-02-23T13:05:19.824565Z",44635,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame14850.jpg",1.922,"2024-02-23T13:05:19.824591Z"
871,"6","Safe","2024-02-23T13:05:22.474160Z",44636,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame15150.jpg",2.282,"2024-02-23T13:05:22.474185Z"
872,"6","Very safe","2024-02-23T13:05:24.431619Z",44637,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame15750.jpg",1.555,"2024-02-23T13:05:24.431643Z"
873,"6","Unsafe","2024-02-23T13:05:27.046205Z",44638,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame16500.jpg",2.278,"2024-02-23T13:05:27.046224Z"
874,"6","Safe","2024-02-23T13:05:30.472255Z",44639,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame17550.jpg",2.997,"2024-02-23T13:05:30.472280Z"
875,"6","Safe","2024-02-23T13:05:33.022639Z",44640,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame1800.jpg",2.104,"2024-02-23T13:05:33.022657Z"
876,"6","Very safe","2024-02-23T13:05:35.487499Z",44641,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame18300.jpg",2.097,"2024-02-23T13:05:35.487524Z"
877,"6","Very safe","2024-02-23T13:05:37.849299Z",44642,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame19350.jpg",1.952,"2024-02-23T13:05:37.849324Z"
878,"6","Very safe","2024-02-23T13:05:39.897008Z",44643,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame19800.jpg",1.6,"2024-02-23T13:05:39.897036Z"
879,"6","Very safe","2024-02-23T13:05:41.632015Z",44644,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame20100.jpg",1.319,"2024-02-23T13:05:41.632040Z"
880,"6","Very safe","2024-02-23T13:05:44.397316Z",44645,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame20700.jpg",2.412,"2024-02-23T13:05:44.397347Z"
881,"6","Safe","2024-02-23T13:05:46.960472Z",44646,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame20850.jpg",2.189,"2024-02-23T13:05:46.960495Z"
882,"6","Very safe","2024-02-23T13:05:49.513080Z",44647,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame2100.jpg",2.202,"2024-02-23T13:05:49.513101Z"
883,"6","Safe","2024-02-23T13:05:52.920384Z",44648,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame21150.jpg",3.056,"2024-02-23T13:05:52.920416Z"
884,"6","Very safe","2024-02-23T13:05:54.953315Z",44649,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame2700.jpg",1.679,"2024-02-23T13:05:54.953342Z"
885,"6","Very safe","2024-02-23T13:05:56.689204Z",44650,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame2850.jpg",1.316,"2024-02-23T13:05:56.689231Z"
886,"6","Very safe","2024-02-23T13:05:59.053968Z",44651,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame3150.jpg",1.995,"2024-02-23T13:05:59.053996Z"
887,"6","Unsafe","2024-02-23T13:06:01.500885Z",44652,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame3750.jpg",2.073,"2024-02-23T13:06:01.500915Z"
888,"6","Very safe","2024-02-23T13:06:04.265839Z",44653,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame4200.jpg",2.379,"2024-02-23T13:06:04.265865Z"
889,"6","Safe","2024-02-23T13:06:07.846274Z",44654,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame4950.jpg",3.207,"2024-02-23T13:06:07.846304Z"
890,"6","Very safe","2024-02-23T13:06:10.512207Z",44655,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame5250.jpg",2.24,"2024-02-23T13:06:10.512236Z"
891,"6","Very safe","2024-02-23T13:06:14.506590Z",44656,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame6000.jpg",3.589,"2024-02-23T13:06:14.506620Z"
892,"6","Very safe","2024-02-23T13:06:16.756341Z",44657,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame6600.jpg",1.84,"2024-02-23T13:06:16.756367Z"
893,"6","Unsafe","2024-02-23T13:06:37.954202Z",44658,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame7050.jpg",20.75,"2024-02-23T13:06:37.954228Z"
894,"6","Unsafe","2024-02-23T13:06:43.521927Z",44659,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame750.jpg",5.205,"2024-02-23T13:06:43.521951Z"
895,"6","Unsafe","2024-02-23T13:06:46.454543Z",44660,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame7650.jpg",2.423,"2024-02-23T13:06:46.454571Z"
896,"6","Very unsafe","2024-02-23T13:06:48.804163Z",44661,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame8400.jpg",1.92,"2024-02-23T13:06:48.804193Z"
897,"6","Unsafe","2024-02-23T13:06:53.722388Z",44662,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame9450.jpg",4.464,"2024-02-23T13:06:53.722414Z"
898,"6","Very unsafe","2024-02-23T13:06:55.973720Z",44663,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060051_frame9900.jpg",1.811,"2024-02-23T13:06:55.973746Z"
899,"6","Safe","2024-02-23T13:06:59.863717Z",44664,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame10500.jpg",3.524,"2024-02-23T13:06:59.863749Z"
900,"6","Safe","2024-02-23T13:07:02.120629Z",44665,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame11550.jpg",1.781,"2024-02-23T13:07:02.120656Z"
901,"6","Safe","2024-02-23T13:07:06.944524Z",44666,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame12300.jpg",4.359,"2024-02-23T13:07:06.944553Z"
902,"6","Unsafe","2024-02-23T13:07:10.009219Z",44667,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame13350.jpg",2.617,"2024-02-23T13:07:10.009247Z"
903,"6","Unsafe","2024-02-23T13:07:16.151801Z",44668,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame1350.jpg",5.725,"2024-02-23T13:07:16.151827Z"
904,"6","Safe","2024-02-23T13:07:20.760296Z",44669,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame13800.jpg",4.185,"2024-02-23T13:07:20.760327Z"
905,"6","Safe","2024-02-23T13:07:23.312312Z",44670,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame14400.jpg",2.095,"2024-02-23T13:07:23.312347Z"
906,"6","Very safe","2024-02-23T13:07:26.812150Z",44671,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame15450.jpg",3.08,"2024-02-23T13:07:26.812194Z"
907,"6","Very safe","2024-02-23T13:07:28.640410Z",44672,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame15900.jpg",1.362,"2024-02-23T13:07:28.640436Z"
908,"6","Safe","2024-02-23T13:07:32.876581Z",44673,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame16200.jpg",3.843,"2024-02-23T13:07:32.876615Z"
909,"6","Very safe","2024-02-23T13:07:35.160181Z",44674,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame16950.jpg",1.913,"2024-02-23T13:07:35.160209Z"
910,"6","Very safe","2024-02-23T13:07:37.234999Z",44675,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame17250.jpg",1.658,"2024-02-23T13:07:37.235020Z"
911,"6","Unsafe","2024-02-23T13:07:40.519580Z",44676,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame1800.jpg",2.896,"2024-02-23T13:07:40.519607Z"
912,"6","Safe","2024-02-23T13:07:47.670149Z",44677,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame18000.jpg",6.746,"2024-02-23T13:07:47.670175Z"
913,"6","Very safe","2024-02-23T13:07:51.371676Z",44678,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame18600.jpg",3.278,"2024-02-23T13:07:51.371697Z"
914,"6","Safe","2024-02-23T13:07:54.238314Z",44679,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame19050.jpg",2.447,"2024-02-23T13:07:54.238341Z"
915,"6","Very safe","2024-02-23T13:07:56.801127Z",44680,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame20400.jpg",2.113,"2024-02-23T13:07:56.801155Z"
916,"6","Unsafe","2024-02-23T13:07:59.160527Z",44681,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame2100.jpg",1.962,"2024-02-23T13:07:59.160554Z"
917,"6","Very unsafe","2024-02-23T13:08:01.715685Z",44682,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame2700.jpg",2.09,"2024-02-23T13:08:01.715711Z"
918,"6","Very unsafe","2024-02-23T13:08:04.278319Z",44683,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame2850.jpg",2.139,"2024-02-23T13:08:04.278346Z"
919,"6","Very unsafe","2024-02-23T13:08:07.244946Z",44684,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame3150.jpg",2.532,"2024-02-23T13:08:07.244973Z"
920,"6","Very unsafe","2024-02-23T13:08:09.394528Z",44685,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame3750.jpg",1.653,"2024-02-23T13:08:09.394556Z"
921,"6","Safe","2024-02-23T13:08:12.160010Z",44686,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame4200.jpg",2.343,"2024-02-23T13:08:12.160036Z"
922,"6","Very safe","2024-02-23T13:08:15.645097Z",44687,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame4950.jpg",3.106,"2024-02-23T13:08:15.645127Z"
923,"6","Very safe","2024-02-23T13:08:24.655369Z",44688,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame5250.jpg",8.602,"2024-02-23T13:08:24.655395Z"
924,"6","Unsafe","2024-02-23T13:08:27.829172Z",44689,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame600.jpg",2.761,"2024-02-23T13:08:27.829195Z"
925,"6","Very unsafe","2024-02-23T13:08:31.207010Z",44690,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame6000.jpg",2.892,"2024-02-23T13:08:31.207038Z"
926,"6","Very unsafe","2024-02-23T13:08:33.461090Z",44691,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame6600.jpg",1.788,"2024-02-23T13:08:33.461119Z"
927,"6","Very unsafe","2024-02-23T13:08:35.713976Z",44692,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame7050.jpg",1.831,"2024-02-23T13:08:35.714001Z"
928,"6","Safe","2024-02-23T13:08:43.596827Z",44693,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame7650.jpg",7.486,"2024-02-23T13:08:43.596855Z"
929,"6","Safe","2024-02-23T13:08:46.566420Z",44694,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame8400.jpg",2.534,"2024-02-23T13:08:46.566447Z"
930,"6","Safe","2024-02-23T13:08:49.228801Z",44695,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame9450.jpg",2.242,"2024-02-23T13:08:49.228826Z"
931,"6","Safe","2024-02-23T13:08:57.213112Z",44696,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX060055_frame9900.jpg",7.47,"2024-02-23T13:08:57.213137Z"
932,"6","Unsafe","2024-02-23T13:09:00.902529Z",44697,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame10050.jpg",3.222,"2024-02-23T13:09:00.902556Z"
933,"6","Unsafe","2024-02-23T13:09:03.461657Z",44698,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame10650.jpg",2.08,"2024-02-23T13:09:03.461685Z"
934,"6","Very safe","2024-02-23T13:09:13.088588Z",44699,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame11400.jpg",9.086,"2024-02-23T13:09:13.088620Z"
935,"6","Very safe","2024-02-23T13:09:14.998912Z",44700,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame12450.jpg",1.515,"2024-02-23T13:09:14.998940Z"
936,"6","Very safe","2024-02-23T13:09:16.874724Z",44701,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame12900.jpg",1.433,"2024-02-23T13:09:16.874751Z"
937,"6","Unsafe","2024-02-23T13:09:22.409171Z",44702,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame13200.jpg",5.092,"2024-02-23T13:09:22.409200Z"
938,"6","Very safe","2024-02-23T13:09:25.581681Z",44703,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame150.jpg",2.712,"2024-02-23T13:09:25.581719Z"
939,"6","Very safe","2024-02-23T13:09:27.729570Z",44704,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame1500.jpg",1.698,"2024-02-23T13:09:27.729597Z"
940,"6","Very safe","2024-02-23T13:09:29.878584Z",44705,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame2550.jpg",1.748,"2024-02-23T13:09:29.878608Z"
941,"6","Very safe","2024-02-23T13:09:33.193138Z",44706,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame3300.jpg",2.944,"2024-02-23T13:09:33.193171Z"
942,"6","Very safe","2024-02-23T13:09:37.667820Z",44707,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX070049_frame4050.jpg",4.009,"2024-02-23T13:09:37.667845Z"
